-0.00040345,-0.003904187,0.028505709,0.015831226,0.038812214,0.033401269,0.215625279,3.229129975,10.9298236,7.252779871,10.93195033,7.939149592,88.86980646,66.00010332,139.3748067,55205.12155,2.022131464,6.526145686,1,2,2
-0.001887558,-0.017553001,-0.058115253,-0.058370789,-0.078728228,-0.094683394,-1.301818028,0.281173634,11.11067667,9.984675085,11.18668254,9.988633298,96.68277349,88.3869474,72.19153706,30733.69606,3.338812432,14.00281217,1,2,2
-0.000606643,-0.003246402,0.041826613,0.025979288,0.057231579,0.051995337,-1.062577789,2.639946753,13.78213768,8.564481697,13.8230384,8.962123944,94.40867911,72.8684201,154.6504449,59042.94021,1.862471445,5.968398759,1,2,2
-0.000734254,-0.004051007,0.052178073,0.031923334,0.071556917,0.063743493,0.939450306,4.191356235,16.17903692,13.53540256,16.20628898,14.16949503,86.67680065,72.79440195,148.7256535,57572.56455,1.923041981,6.168977751,1,2,2
-0.000642366,-0.00376487,0.023106327,0.012380559,0.031757718,0.026734832,-0.731755333,1.15823462,9.690703335,5.8369791,9.718291876,5.950784188,94.31827032,78.77656119,142.8974371,56092.84498,1.984346564,6.386349756,1,2,2
-0.000425923,-0.004882636,0.049145132,0.028480819,0.067019769,0.057934558,-2.114640118,3.320645222,13.62135303,10.07547477,13.78451889,10.60857561,98.82441254,71.75896638,146.8519115,57072.2246,1.943761463,6.24152598,1,2,2
-0.00187692,-0.017855585,-0.073418348,-0.068678167,-0.099847553,-0.113514948,0.012854612,0.08075157,0.718866095,0.55575639,0.718981017,0.561592362,88.97555817,81.73276184,75.36856865,30531.13456,3.32517486,13.96695215,2,1,0
-0.002529508,-0.021030159,-0.015637993,-0.032080532,-0.020549508,-0.041741917,-0.033179574,0.006171922,0.223599446,0.107799708,0.226047775,0.107976246,98.44044074,86.72318743,148.2580319,41805.02887,2.432003982,9.028798681,2,1,0
-0.002482177,-0.020933475,-0.103396499,-0.0921474,-0.140366836,-0.154963882,-0.072372505,0.076012904,1.153872763,1.047716543,1.156140187,1.050470331,93.58896963,85.85040322,38.62405712,14279.1394,5.355096459,33.49966043,2,1,0
-0.003344062,-0.028978599,-0.142530914,-0.127831139,-0.193356533,-0.215298112,0.082999873,0.191586685,1.66929135,1.535142533,1.67135352,1.547051406,87.15350512,82.88623382,55.97558352,22235.1949,4.106536596,20.37172278,2,1,0
-0.002003767,-0.016530379,-0.069788346,-0.064688656,-0.094599925,-0.107211146,-0.049860395,0.033575638,0.757086961,0.606638762,0.758727042,0.607567207,93.76795642,86.83208238,65.4103738,26434.07591,3.671584344,16.63284726,2,1,0
-0.002654883,-0.026338331,-0.117778222,-0.108575634,-0.160107871,-0.181392673,-0.246094311,0.236084742,1.681115794,1.286928302,1.699032879,1.308403783,98.32823181,79.60477233,63.62790852,25475.93479,3.760484231,17.35984233,2,1,0
-0.003607756,-0.016589224,-0.011391445,-0.019956411,-0.014396049,-0.02136958,0.000224087,0.001033495,0.004035734,-0.007353128,0.00404195,0.007425402,86.82186986,-81.99938808,181.0849396,46053.83538,2.140345622,8.270206576,3,0,1
0.008404825,0.021728656,0.017882421,0.021065298,0.020609917,0.017014087,-0.006735671,0.001219411,0.046593079,0.024013757,0.047077429,0.024044697,98.22590631,87.09303433,164.9144188,18309.18445,3.494352045,23.22310187,3,0,1
-0.002889398,-0.020829635,-0.023348491,-0.035977824,-0.031021783,-0.048842014,-0.007315012,0.006967533,0.0301337,-0.078683857,0.031008858,0.078991746,103.6447223,-84.93960149,230.9275441,69074.55996,1.359835623,5.502390407,3,0,1
-0.00400494,-0.015261245,-0.010759717,-0.01830205,-0.012665043,-0.019634348,0.00098398,0.001804398,0.007655248,-0.007213415,0.007718228,0.007435671,82.67555297,-75.95594846,194.8260765,46799.83874,2.066461871,8.37642104,3,0,1
-0.005073503,-0.022147055,-0.014740158,-0.026920292,-0.017984259,-0.029372922,-0.000605584,0.000355696,0.003245912,-0.00527863,0.003301921,0.0052906,100.5680739,-86.14500543,194.3540888,47563.86121,2.042046449,8.184637086,3,0,1
0.000429313,-0.003436731,-0.002765578,-0.007030812,-0.004248543,-0.010526886,-0.003697153,0.002804372,0.011836013,-0.009627664,0.012400006,0.010027782,107.346964,-73.76007287,158.8948192,38255.34575,2.538278601,10.10606883,3,0,1
0.001872813,-0.005328284,-0.000261515,-0.005783339,-0.003837186,-0.005265969,4.14E-05,0.000188299,0.000951515,-0.000964445,0.000952418,0.000982655,87.50569767,-78.95250963,197.5119565,13432.07921,3.870568181,45.89907442,4,0,1
-0.020373012,-0.001218621,-0.02733893,0.004098146,-0.017815618,0.009466219,-0.003619213,0.000653978,0.024777102,0.01234938,0.025040038,0.012366684,98.31047197,86.96865829,206.0463119,13493.23786,3.894213577,50.24083787,4,0,1
0.000376425,-0.004886628,-0.001132241,-0.005675088,-0.002696193,-0.005753318,-0.000236556,0.000207116,0.001702085,-0.001026312,0.001718445,0.001047002,97.9122797,-78.59058693,198.4452439,17609.32064,3.479553949,31.77143147,4,0,1
-0.001418703,0.001772224,-0.00050276,0.001351997,0.001892175,0.000442805,0.000258282,0.000466503,0.00249876,-0.000925955,0.002512073,0.001036831,84.09863574,-63.26070112,191.8823326,10986.24865,4.292296464,58.78208841,4,0,1
-0.00368561,-0.005442773,-0.006820511,-0.004621291,-0.006966937,-0.002826364,-0.000147377,8.40E-05,0.000995526,-0.000861563,0.001006375,0.000865651,98.42088811,-84.42974927,204.334149,15367.03943,3.788272114,41.32939159,4,0,1
0.005270607,0.01208276,0.011361308,0.009823943,0.013691792,0.005138302,-0.000761352,0.000563883,0.003114362,-0.000609144,0.003206073,0.000830073,103.7373634,-47.20966199,192.1167109,15048.65533,4.054155466,38.87886561,4,0,1
0.002998184,-0.000197385,0.001738451,-0.000554719,-0.001532069,-0.000827833,1.07E-05,4.82E-05,0.000300134,-0.000142376,0.000300324,0.000150308,87.96585276,-71.30322711,346.9301346,10311.65018,2.469852479,422.1204225,5,0,1
-0.001321978,3.65E-05,-0.003373516,0.000275339,-0.002748817,0.000490634,-0.001016092,0.00018274,0.00692626,0.00339518,0.007000394,0.003400094,98.34584192,86.91912582,336.8746554,8785.802778,2.991077871,517.8085105,5,0,1
0.000125784,-0.000177416,-0.000131503,-0.00022243,-0.000343773,-0.000242235,-3.90E-05,3.37E-05,0.000305452,-0.000118337,0.000307933,0.000123045,97.27850374,-74.09887417,404.2524889,9452.410452,1.984214226,908.9265153,5,0,1
-0.000287428,-0.00015737,-0.000647258,-6.15E-05,-0.00098518,4.14E-05,7.27E-05,0.00013053,0.000729049,-0.000210096,0.000732668,0.000247342,84.30282564,-58.14788364,332.8702162,10503.60547,2.93919507,349.3113417,5,0,1
0.00133281,-0.000187551,0.000226858,-0.000275845,-0.001827703,-0.000315876,-3.76E-05,2.10E-05,0.000297694,-0.00012951,0.000300054,0.000131196,97.18974108,-80.8045381,354.0551832,11171.07655,2.642009203,391.7874776,5,0,1
0.006846244,0.000283656,0.006402688,-0.00055907,0.000143661,-0.001315763,-0.000350424,0.000258605,0.001419461,-0.00030745,0.001462077,0.000401748,103.8673894,-49.93185493,279.1822965,16664.55608,2.889101467,78.4465911,5,0,1
7.96E-05,-2.68E-05,-0.0007525,-0.000104312,-0.000711523,-0.000163931,1.89E-06,8.50E-06,5.62E-05,-1.94E-05,5.62E-05,2.12E-05,88.07587726,-66.31152002,760.086218,7951.701146,-1.731870709,15848.385,6,0,1
0.000284697,1.92E-05,-0.000421788,-4.17E-06,-0.000892755,-2.35E-05,-0.00026269,4.70E-05,0.001804533,0.000904134,0.001823553,0.000905355,98.28249413,87.02423678,624.0139403,8752.209581,0.059865193,5945.549414,6,0,1
2.08E-05,-5.72E-05,6.02E-05,-6.04E-05,-3.40E-05,-5.80E-05,-1.55E-05,1.33E-05,0.000121388,-4.63E-05,0.00012237,4.82E-05,97.26238026,-73.92823824,629.49456,8837.142996,-0.23419954,6040.389317,6,0,1
-0.001344322,-3.92E-05,0.00125986,8.87E-05,0.002846381,0.000193104,3.03E-05,5.43E-05,0.000292878,-0.00010916,0.000294443,0.000121932,84.08944961,-63.54114739,500.3582687,9687.687456,1.403413347,2012.605705,6,0,1
-0.000144669,-3.54E-05,0.000962615,3.20E-05,0.000797489,9.05E-05,-1.09E-05,6.13E-06,7.74E-05,-5.58E-05,7.81E-05,5.61E-05,98.0170428,-83.72903415,619.3816564,9740.402139,0.063424304,4661.22517,6,0,1
0.007973334,4.29E-05,0.003210202,-0.000542452,-0.007521322,-0.001024895,-0.000179945,0.000132288,0.00075444,-0.000106116,0.000775603,0.000169589,103.4152387,-38.73514348,374.6671291,14576.77748,2.338226541,288.9733079,6,0,1
